"chunk_fr","chunk_en","topic_slug","source","source_type","register","exam_tag","cefr_level","review_status","review_notes","source_file","extractor","dup_count"
"à cause de","because of; due to","prepositions_a_de_dans_par_pour","Corrigé_réponses.docx","chadi_authored","semi_formel","","A2","","","Corrigé_réponses.docx","haiku","1"
"à condition que","on condition that","prepositions_a_de_dans_par_pour","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","chadi_authored","","","","","","Annexe_Subjonctif_Exemples_Exhaustifs_Egor.docx","table","3"
"à court/moyen/long terme","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"à défaut de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"à eux/elles (to them","leur","prepositions_a_de_dans_par_pour","Matt_COD_COI_Exercises.docx","chadi_authored","","","","","","Matt_COD_COI_Exercises.docx","table","2"
"À force de","From doing X too much / Repeated cause","prepositions_a_de_dans_par_pour","Notes_2.docx","chadi_authored","","","","","","Notes_2.docx","table","1"
"à l'arrivée","upon arrival","prepositions_a_de_dans_par_pour","09022025.docx","chadi_authored","semi_formel","","B1","","","09022025.docx","haiku","1"
"à l'horizon + date","by","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","regex","2"
"à l'image de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"à l'instar de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"à l'instigation de / l'instigateur","at the instigation of / the instigator","prepositions_a_de_dans_par_pour","Cause_Consequence_Methode_Eureka.docx","chadi_authored","","","","","","Cause_Consequence_Methode_Eureka.docx","table","1"
"à la lumière de","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"à ou pour","3. Prépare-toi ___ l’examen","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"à propos DE","Composée","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","2"
"À quoi sert","What is the purpose of, What is used for","prepositions_a_de_dans_par_pour","Correction_devoir1.docx","chadi_authored","semi_formel","","A2","","","Correction_devoir1.docx","haiku","1"
"À samedi","see you Saturday","prepositions_a_de_dans_par_pour","Introduction_to_colloquial_french.docx","chadi_authored","informel","","A2","","","Introduction_to_colloquial_french.docx","haiku","1"
"écouter","to listen TO","prepositions_a_de_dans_par_pour","Jack-French-Session1-20Jan2025.docx","chadi_authored","","","","","","Jack-French-Session1-20Jan2025.docx","table","1"
"Écouter (ø) — no preposition!","Listen to","prepositions_a_de_dans_par_pour","Les_Moules_Complete_Framework.docx","book_lab","","","","","","Les_Moules_Complete_Framework.docx","table","1"
"écrire à","to write to","prepositions_a_de_dans_par_pour","COI_Template.docx","chadi_authored","","","","","","COI_Template.docx","table","3"
"être accro à","to be addicted to","prepositions_a_de_dans_par_pour","13012025.docx","chadi_authored","informel","","B1","","","13012025.docx","haiku","1"
"être aux petits soins pour","to wait on hand and foot","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"être capable de","to be capable of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être certain(e) de","to be certain of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être conscient(e) de","to be aware of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être content de","to be pleased/happy to","prepositions_a_de_dans_par_pour","French_11.10.24.docx","chadi_authored","semi_formel","","A2","","","French_11.10.24.docx","haiku","1"
"être content(e) de","to be happy about","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être fatigué(e) de","to be tired of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être fier/fière de","to be proud of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être imbu de soi-même","to be full of oneself","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"Être originaire de","To be originally from","prepositions_a_de_dans_par_pour","cours_06_02_2026.docx","chadi_authored","","","","","","cours_06_02_2026.docx","table","1"
"être responsable de","to be responsible for","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être satisfait(e) de","to be satisfied with","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être sûr(e) de","to be sure of","prepositions_a_de_dans_par_pour","French_Pronouns_Extra_Exercises.docx","chadi_authored","","","","","","French_Pronouns_Extra_Exercises.docx","table","1"
"être à court d'argent","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"être à l'origine de","to be the cause of / to be behind","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"être à la hauteur","_______________________","prepositions_a_de_dans_par_pour","Notes de cours pour Egor.docx","chadi_authored","","","","","","Notes de cours pour Egor.docx","table","2"
"être à ses côtés","to be by one's side","prepositions_a_de_dans_par_pour","Le_Comportement_Complete_Guide.docx","chadi_authored","","","","","","Le_Comportement_Complete_Guide.docx","table","1"
"Ø (pas de préposition","5. Oublie ___ cette histoire","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"⚠ Préposition : « sur les réseaux sociaux »","pas « au »","prepositions_a_de_dans_par_pour","correction_devoir.docx","chadi_authored","","","","","","correction_devoir.docx","regex","1"
"✔ aboutir À ✘ *résulter dans","result in","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ accepter DE ✘ *accepter à","accept to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ aider À ✔ ✘ (✔ exception!","help to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ apprendre À ✔ ✘ (✔ exception!","learn to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ baser SUR ✔ ✘ (✔ exception!","base on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ choisir DE ✘ *choisir à","choose to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ commencer À ✔ ✘ (✔ exception!","begin to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ commenter Ø ✘ *commenter sur","comment on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ compter SUR ✔ ✘ (✔ exception!","rely on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ content DE ✘ *content avec","pleased with","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ croire EN/À ✘ *croire dans","believe in","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ décider DE ✘ *décider à","decide to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ dépendre DE ✘ *dépendre sur","depend on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ en colère CONTRE ✘ *en colère avec","angry with","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ entendre parler DE ✘ *entendre au sujet de","hear about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ essayer DE ✘ *essayer à","try to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ féliciter DE/POUR ✘ *féliciter sur","congratulate on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ Il est enthousiasmé par le projet","✘ Il est excité pour le projet","prepositions_a_de_dans_par_pour","Le_Briefing_v2_Comportement.docx","chadi_authored","","","","","","Le_Briefing_v2_Comportement.docx","table","1"
"✔ oublier DE ✘ *oublier à","forget to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ oublier Ø ✘ *oublier au sujet de","forget about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ parler DE ✘ *parler sur","talk about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ participer À ✘ *participer dans","participate in","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ penser À ✘ *penser au sujet de","think about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ promettre DE ✘ *promettre à","promise to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ protéger CONTRE/DE ✘ *protéger de (≈OK","protect from","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ refuser DE ✘ *refuser à","refuse to","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ reprocher À ✘ *reprocher sur","blame on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ réussir À ✘ *réussir dans","succeed in","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ rêver DE ✘ *rêver au sujet de","dream about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ satisfait DE ✘ *satisfait avec","satisfied with","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ se concentrer SUR ✔ ✘ (✔ exception!","focus on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ se décider POUR ✘ *décider sur","decide on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ se plaindre DE ✘ *se plaindre sur","complain about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ se soucier DE ✘ *se soucier au sujet de","care about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ se spécialiser EN ✘ *se spécialiser dans (≈OK","specialize in","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ souffrir DE ✔ ✘ (✔ match!","suffer from","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ s’inquiéter DE ✘ *s’inquiéter sur","worry about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ vivre DE ✘ *vivre sur","live on","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ être curieux DE ✘ *être curieux au sujet de","be curious about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"✔ être enthousiaste À l’idée DE ✘ *être excité au sujet de","be excited about","prepositions_a_de_dans_par_pour","Notes de cours de Andre.docx","chadi_authored","","","","","","Notes de cours de Andre.docx","table","1"
"➡️ Il pense à son avenir","He is thinking about his future","prepositions_a_de_dans_par_pour","Completed_quiz_prepositions__1.docx","chadi_authored","","","","","","Completed_quiz_prepositions__1.docx","regex","2"
